,City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
3069,Bengaluru,2015,Maruti,Swift  ,Manual,522999,50156,1,Petrol
3070,Bengaluru,2015,Hyundai,i20 Active ,Manual,551899,103742,2,Petrol
3071,Bengaluru,2014,Hyundai,Grand i10 ,Manual,467399,44982,1,Petrol
3072,Bengaluru,2019,Renault,Kwid  ,Manual,420999,17438,1,Petrol
3073,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,407099,16082,2,Petrol
3074,Bengaluru,2018,Hyundai,Grand i10 ,Manual,481399,35833,3,Petrol
3075,Bengaluru,2016,Maruti,Celerio  ,Automatic,438999,77196,3,Petrol
3076,Bengaluru,2015,Renault,Duster  ,Manual,694899,94468,2,Diesel
3077,Bengaluru,2012,Hyundai,Eon  ,Manual,286199,47477,1,Petrol
3078,Bengaluru,2016,Hyundai,Eon  ,Manual,364499,19087,2,Petrol
3079,Bengaluru,2016,Honda,Jazz  ,Manual,592299,45476,2,Petrol
3080,Bengaluru,2015,Hyundai,Grand i10 ,Manual,497199,20631,2,Petrol
3081,Bengaluru,2017,Maruti,Celerio  ,Automatic,471899,51061,1,Petrol
3082,Bengaluru,2016,Hyundai,i10  ,Manual,434499,48066,1,Petrol
3083,Bengaluru,2017,Maruti,Alto 800 ,Manual,315999,27828,3,Petrol
3084,Bengaluru,2016,Hyundai,Eon  ,Manual,302999,70486,2,Petrol
3085,Bengaluru,2016,Tata,Tiago  ,Manual,505799,43388,1,Petrol
3086,Bengaluru,2018,Hyundai,Verna  ,Automatic,977199,31462,2,Petrol
3087,Bengaluru,2015,Datsun,Go  ,Manual,277399,68882,2,Petrol
3088,Bengaluru,2021,Maruti,S PRESSO ,Manual,502299,1073,1,Petrol
3089,Bengaluru,2014,Maruti,Alto K10 ,Manual,309499,49166,1,Petrol
3090,Bengaluru,2014,Hyundai,Grand i10 ,Manual,465825,53732,1,Petrol
3091,Bengaluru,2018,Renault,Kwid  ,Manual,377599,41252,2,Petrol
3092,Bengaluru,2016,Renault,Kwid  ,Manual,344199,46725,1,Petrol
3093,Bengaluru,2018,Renault,Kwid  ,Manual,375199,71954,1,Petrol
3094,Bengaluru,2018,Hyundai,NEW SANTRO ,Manual,565499,8331,1,Petrol
3095,Bengaluru,2019,Hyundai,NEW SANTRO ,Automatic,586299,9782,2,Petrol
3096,Bengaluru,2020,Hyundai,VENUE  ,Manual,1114299,14463,1,Petrol
3097,Bengaluru,2015,Maruti,Alto 800 ,Manual,299899,65903,1,Petrol
3098,Bengaluru,2020,Maruti,Vitara Brezza ,Manual,883399,48224,1,Petrol
3099,Bengaluru,2015,Hyundai,i20 Active ,Manual,615899,12657,2,Petrol
3100,Bengaluru,2013,Maruti,Alto K10 ,Manual,297199,54968,1,Petrol
3101,Bengaluru,2016,Hyundai,Elite i20 ,Manual,665099,28693,2,Petrol
3102,Bengaluru,2013,Honda,Amaze  ,Manual,425199,71907,3,Petrol
3103,Bengaluru,2014,Maruti,Ritz  ,Manual,395699,108378,1,Petrol
3104,Bengaluru,2015,Hyundai,Grand i10 ,Manual,502399,41590,1,Petrol
3105,Bengaluru,2019,Ford,Ecosport  ,Manual,913199,30842,1,Petrol
3106,Bengaluru,2018,Maruti,Eeco  ,Manual,417899,18335,1,Petrol
3107,Bengaluru,2019,Honda,WR-V  ,Manual,822799,31861,1,Petrol
3108,Bengaluru,2017,Tata,Tiago  ,Manual,481599,26341,3,Petrol
3109,Bengaluru,2017,Hyundai,Elite i20 ,Manual,682499,39920,1,Petrol
3110,Bengaluru,2012,Maruti,Alto K10 ,Manual,293599,63580,1,Petrol
3111,Bengaluru,2020,MG,HECTOR PLUS ,Manual,1936399,6774,1,Petrol
3112,Bengaluru,2017,Tata,Hexa  ,Automatic,1321399,84534,1,Diesel
3113,Bengaluru,2016,Hyundai,Elite i20 ,Manual,599799,70056,1,Petrol
3114,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,439399,31238,1,Petrol
3115,Bengaluru,2015,Maruti,Alto K10 ,Manual,340299,22694,2,Petrol
3116,Bengaluru,2015,Hyundai,Grand i10 ,Manual,484699,23413,2,Petrol
3117,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,422799,26907,2,Petrol
3118,Bengaluru,2019,Maruti,Eeco  ,Manual,473999,22085,2,Petrol
3119,Bengaluru,2018,Maruti,IGNIS  ,Manual,590868,22384,1,Petrol
3120,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,416799,47077,1,Petrol
3121,Bengaluru,2015,Hyundai,Grand i10 ,Manual,504499,37149,2,Petrol
3122,Bengaluru,2018,Maruti,Dzire  ,Manual,695299,35949,1,Petrol
3123,Bengaluru,2014,Maruti,Celerio  ,Manual,346499,167730,1,Petrol
3124,Bengaluru,2013,Maruti,Alto 800 ,Manual,302499,59664,2,Petrol
3125,Bengaluru,2015,Hyundai,Elite i20 ,Manual,649799,58292,1,Petrol
3126,Bengaluru,2018,Maruti,Dzire  ,Manual,697099,22899,2,Petrol
3127,Bengaluru,2016,Honda,Jazz  ,Manual,656899,62316,1,Petrol
3128,Bengaluru,2017,Honda,Jazz  ,Automatic,724499,56167,1,Petrol
3129,Bengaluru,2013,Maruti,Wagon R 1.0,Manual,397099,47744,1,Petrol
3130,Bengaluru,2018,Maruti,Eeco  ,Manual,424799,32381,1,Petrol
3131,Bengaluru,2016,Hyundai,Elite i20 ,Manual,670099,44580,2,Petrol
3132,Bengaluru,2020,Hyundai,Grand i10 ,Manual,628699,27229,1,Petrol
3133,Bengaluru,2019,Maruti,Ciaz  ,Manual,962199,28777,1,Petrol
3134,Bengaluru,2018,Maruti,Celerio  ,Manual,497699,61156,2,Petrol
3135,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,406899,44771,2,Petrol
3136,Bengaluru,2019,Hyundai,GRAND I10 NIOS,Manual,680999,16674,1,Petrol
3137,Bengaluru,2018,Maruti,Dzire  ,Manual,657899,71937,1,Petrol
3138,Bengaluru,2017,Tata,Tiago  ,Manual,508879,69295,2,Petrol
3139,Bengaluru,2017,Renault,Duster  ,Manual,844499,96948,1,Diesel
3140,Bengaluru,2016,Maruti,Alto K10 ,Automatic,406799,21535,2,Petrol
3141,Bengaluru,2018,Maruti,Alto K10 ,Manual,414599,10885,1,Petrol
3142,Bengaluru,2019,Maruti,Alto K10 ,Automatic,498599,9025,1,Petrol
3143,Bengaluru,2016,Hyundai,Grand i10 ,Manual,501599,35352,2,Petrol
3144,Bengaluru,2017,Renault,Kwid  ,Automatic,472799,31704,2,Petrol
3145,Bengaluru,2016,Maruti,Baleno  ,Manual,635599,59043,2,Petrol
3146,Bengaluru,2017,Maruti,S Cross ,Manual,1113599,64010,1,Diesel
3147,Bengaluru,2014,Maruti,Alto K10 ,Manual,348199,60859,1,Petrol
3148,Bengaluru,2017,Hyundai,i20 Active ,Manual,638999,39231,2,Petrol
3149,Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,42804,1,Petrol
3150,Bengaluru,2016,Honda,Jazz  ,Manual,684199,22914,2,Petrol
3151,Bengaluru,2016,Honda,Jazz  ,Manual,714499,16256,1,Petrol
3152,Bengaluru,2014,Maruti,Wagon R 1.0,Manual,382399,51840,2,Petrol
3153,Bengaluru,2017,Maruti,Alto 800 ,Manual,333699,44090,1,Petrol
3154,Bengaluru,2012,Maruti,Alto K10 ,Manual,300699,55122,1,Petrol
3155,Bengaluru,2016,Hyundai,Grand i10 ,Manual,539099,29328,1,Petrol
3156,Bengaluru,2016,Volkswagen,Vento  ,Automatic,792999,76801,2,Petrol
3157,Bengaluru,2017,Honda,City  ,Manual,834499,46539,2,Petrol
3158,Bengaluru,2017,Ford,Ecosport  ,Manual,808599,26743,1,Petrol
3159,Bengaluru,2016,Maruti,Alto K10 ,Manual,351699,48418,1,Petrol
3160,Bengaluru,2017,Maruti,Baleno  ,Manual,653499,34922,2,Petrol
3161,Bengaluru,2018,Maruti,Alto K10 ,Manual,420399,8673,2,Petrol
3162,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,398899,70052,2,Petrol
3163,Bengaluru,2018,Maruti,Alto 800 ,Manual,323199,37065,2,Petrol
3164,Bengaluru,2016,Maruti,Alto K10 ,Manual,364299,27380,1,Petrol
3165,Bengaluru,2018,Maruti,Wagon R 1.0,Manual,415099,75304,1,Petrol
3166,Bengaluru,2017,Maruti,Alto K10 ,Manual,392299,20218,2,Petrol
3167,Bengaluru,2020,Maruti,S PRESSO ,Manual,494199,39815,1,Petrol
3168,Bengaluru,2018,Ford,FREESTYLE  ,Manual,674599,26721,2,Petrol
3169,Bengaluru,2017,Hyundai,Grand i10 ,Manual,572899,31225,3,Petrol
3170,Bengaluru,2018,Maruti,IGNIS  ,Manual,593699,23360,1,Petrol
3171,Bengaluru,2016,Maruti,Wagon R 1.0,Manual,437199,38756,2,Petrol
3172,Bengaluru,2018,Maruti,Alto K10 ,Manual,404327,30178,1,Petrol
3173,Bengaluru,2016,Maruti,Alto K10 ,Automatic,400999,39595,2,Petrol
3174,Bengaluru,2018,Maruti,Alto K10 ,Manual,410599,21723,1,Petrol
3175,Bengaluru,2015,Maruti,Wagon R 1.0,Manual,420599,50444,1,Petrol
3176,Bengaluru,2019,Maruti,S PRESSO ,Manual,416699,37967,1,Petrol
3177,Bengaluru,2021,Maruti,Alto  ,Manual,452999,8062,2,Petrol
3178,Bengaluru,2018,Maruti,Wagon R 1.0,Manual,499799,30889,1,Petrol
3179,Bengaluru,2016,Maruti,Wagon R 1.0,Automatic,437799,72711,2,Petrol
3180,Bengaluru,2018,Ford,FREESTYLE  ,Manual,654466,37791,1,Petrol
3181,Bengaluru,2020,Maruti,Alto  ,Manual,413999,12428,1,Petrol
3182,Bengaluru,2018,Toyota,YARIS  ,Automatic,873899,59673,1,Petrol
3183,Bengaluru,2009,Maruti,Wagon R ,Manual,244999,47292,2,Petrol
3184,Bengaluru,2019,Volkswagen,Polo  ,Manual,582299,20017,1,Petrol
3186,Bengaluru,2012,Maruti,Alto 800 ,Manual,249199,38094,3,Petrol
3187,Bengaluru,2017,Hyundai,Creta  ,Automatic,1228299,22475,3,Diesel
3188,Bengaluru,2018,Tata,Hexa  ,Automatic,1741099,15278,1,Diesel
3189,Bengaluru,2018,Maruti,Swift  ,Manual,677599,77606,1,Diesel
3190,Bengaluru,2014,Toyota,Innova  ,Manual,1102099,187671,2,Diesel
3191,Bengaluru,2013,Volkswagen,Polo  ,Automatic,655899,69780,2,Petrol
3192,Bengaluru,2010,Maruti,Ritz  ,Manual,296699,143272,1,Petrol
3193,Bengaluru,2013,Honda,Brio  ,Automatic,510999,48494,1,Petrol
3194,Bengaluru,2014,Hyundai,i20  ,Manual,526599,47240,3,Diesel
3195,Bengaluru,2015,Hyundai,Verna  ,Manual,704499,62844,1,Petrol
3196,Bengaluru,2018,Maruti,Swift  ,Automatic,716999,34445,1,Petrol
3197,Bengaluru,2015,Honda,City  ,Manual,673199,32714,1,Petrol
3198,Bengaluru,2019,Maruti,Eeco  ,Manual,485999,8920,1,Petrol
3199,Bengaluru,2016,Maruti,Wagon R 1.0,Manual,419699,31187,1,Petrol
3200,Bengaluru,2016,Maruti,Wagon R 1.0,Manual,372299,74625,2,Petrol
3201,Bengaluru,2017,Maruti,Baleno  ,Manual,717499,31020,1,Petrol
3202,Hyderabad,2012,Hyundai,i10  ,Manual,329499,45261,3,Petrol
3204,Hyderabad,2015,Maruti,Swift Dzire ,Manual,538799,98487,1,Diesel
3205,Hyderabad,2016,Honda,Jazz  ,Manual,594099,46757,1,Petrol
3206,Hyderabad,2018,Maruti,Eeco  ,Manual,401399,13241,1,Petrol
3207,Hyderabad,2019,Maruti,Celerio  ,Manual,536599,16550,1,Petrol
3208,Hyderabad,2021,Mahindra,XUV500  ,Manual,2195299,15339,1,Diesel
3209,Hyderabad,2015,Hyundai,Grand i10 ,Manual,514199,22344,1,Petrol
3210,Hyderabad,2016,Hyundai,Elite i20 ,Manual,661599,90741,1,Petrol
3211,Hyderabad,2019,Maruti,S PRESSO ,Manual,448499,23377,1,Petrol
3212,Hyderabad,2019,Maruti,Eeco  ,Manual,486599,11909,1,Petrol
3213,Hyderabad,2012,Hyundai,i10  ,Manual,326499,66786,2,Petrol
3214,Hyderabad,2019,Ford,Ecosport  ,Manual,918899,25668,2,Diesel
3215,Hyderabad,2020,Renault,Duster  ,Manual,1056623,7033,1,Petrol
3216,Hyderabad,2018,Hyundai,Eon  ,Manual,365699,51790,1,Petrol
3217,Hyderabad,2019,Maruti,S PRESSO ,Manual,439299,46934,2,Petrol
3218,Hyderabad,2021,Volkswagen,Polo  ,Automatic,1015099,21719,1,Petrol
3219,Hyderabad,2020,Maruti,Alto  ,Manual,397199,18490,1,Petrol
3220,Hyderabad,2021,Hyundai,VENUE  ,Manual,1051599,3273,1,Petrol
3221,Hyderabad,2021,Hyundai,VENUE  ,Manual,1342399,30995,1,Diesel
3222,Hyderabad,2016,Hyundai,Grand i10 ,Manual,504599,47886,2,Petrol
3223,Hyderabad,2019,KIA,SELTOS  ,Automatic,1618999,45343,1,Petrol
3224,Hyderabad,2016,Honda,Jazz  ,Automatic,655799,87510,1,Petrol
3225,Hyderabad,2018,Maruti,S Cross ,Manual,811099,45849,1,Diesel
3226,Hyderabad,2018,Maruti,Wagon R 1.0,Manual,449249,64715,2,Petrol
3227,Hyderabad,2021,Renault,TRIBER  ,Manual,659899,41079,1,Petrol
3228,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,20555,2,Petrol
3229,Hyderabad,2013,Maruti,Wagon R 1.0,Manual,340399,59000,1,Petrol
3230,Hyderabad,2014,Maruti,Wagon R 1.0,Manual,405799,48338,1,Petrol
3231,Hyderabad,2017,Honda,City  ,Automatic,1055399,43858,1,Petrol
3232,Hyderabad,2017,Maruti,Alto K10 ,Manual,396999,16104,1,Petrol
3233,Hyderabad,2009,Toyota,Corolla Altis ,Automatic,613699,95761,2,Petrol
3234,Hyderabad,2017,Maruti,Alto K10 ,Manual,364199,52011,1,Petrol
3235,Hyderabad,2019,Maruti,Alto K10 ,Manual,433199,46722,1,Petrol
3236,Hyderabad,2020,Ford,Ecosport  ,Automatic,1177199,5998,1,Petrol
3237,Hyderabad,2021,Mahindra,XUV 3OO ,Manual,1371299,29763,1,Diesel
3238,Hyderabad,2018,Maruti,IGNIS  ,Manual,542399,33355,1,Petrol
3239,Hyderabad,2021,Maruti,Alto  ,Manual,443899,11190,1,Petrol
3241,Hyderabad,2018,Hyundai,Xcent  ,Manual,738299,46923,2,Diesel
3242,Hyderabad,2017,Maruti,Alto K10 ,Manual,392699,62118,1,Petrol
3243,Hyderabad,2020,Toyota,YARIS  ,Automatic,1043199,9875,1,Petrol
3244,Hyderabad,2018,Ford,Ecosport  ,Automatic,905899,42166,1,Petrol
3245,Hyderabad,2021,Maruti,Celerio  ,Manual,717699,2072,1,Petrol
3246,Hyderabad,2010,Honda,City  ,Manual,459599,70658,2,Petrol
3247,Hyderabad,2015,Maruti,Alto K10 ,Manual,269299,235314,1,Petrol
3248,Hyderabad,2016,Renault,Kwid  ,Manual,328399,53358,2,Petrol
3249,Hyderabad,2016,Renault,Kwid  ,Manual,333699,69209,2,Petrol
3250,Hyderabad,2013,Maruti,Alto 800 ,Manual,251455,65343,1,Petrol
3251,Hyderabad,2013,Maruti,Alto 800 ,Manual,265699,54468,2,Petrol
3252,Hyderabad,2014,Maruti,Alto K10 ,Manual,292999,33556,3,Petrol
3253,Hyderabad,2013,Hyundai,Eon  ,Manual,283799,62018,2,Petrol
3254,Hyderabad,2013,Hyundai,i10  ,Manual,378699,55357,1,Petrol
3255,Hyderabad,2018,Maruti,Eeco  ,Manual,401399,40217,2,Petrol
3256,Hyderabad,2016,Maruti,Vitara Brezza ,Manual,812899,75010,1,Diesel
3257,Hyderabad,2016,Maruti,Wagon R 1.0,Manual,395099,78918,1,Petrol
3258,Hyderabad,2019,Hyundai,Elite i20 ,Manual,716499,25708,1,Petrol
3259,Hyderabad,2016,Maruti,Baleno  ,Manual,605799,103616,1,Petrol
3260,Hyderabad,2020,Hyundai,VENUE  ,Manual,1018099,41512,1,Diesel
3261,Hyderabad,2017,Hyundai,Creta  ,Automatic,1186599,77868,1,Diesel
3262,Hyderabad,2018,Ford,Ecosport  ,Manual,765699,50449,1,Diesel
3263,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,32293,1,Petrol
3264,Hyderabad,2017,Hyundai,Verna  ,Manual,812399,71379,1,Petrol
3265,Hyderabad,2019,Maruti,Vitara Brezza ,Automatic,943299,74283,2,Diesel
3266,Hyderabad,2018,Maruti,S Cross ,Manual,880499,69768,2,Diesel
3267,Hyderabad,2018,Maruti,Swift  ,Manual,537899,38117,1,Petrol
3268,Hyderabad,2016,Hyundai,Creta  ,Manual,1099699,44442,1,Diesel
3269,Hyderabad,2019,Maruti,Swift  ,Automatic,699399,44790,1,Petrol
3270,Hyderabad,2014,Maruti,Alto 800 ,Manual,278399,28092,1,Petrol
3271,Hyderabad,2021,Mahindra,Thar  ,Manual,1778099,13569,1,Diesel
3272,Hyderabad,2013,Hyundai,Eon  ,Manual,310999,18394,1,Petrol
3273,Hyderabad,2019,Mahindra,XUV 3OO ,Manual,1108099,96605,1,Diesel
3274,Hyderabad,2020,Mahindra,XUV500  ,Manual,1769099,11082,1,Diesel
3275,Hyderabad,2017,Datsun,Redi Go ,Manual,298899,41155,1,Petrol
3276,Hyderabad,2017,Volkswagen,Polo  ,Manual,696199,60513,1,Diesel
3277,Hyderabad,2021,Volkswagen,Polo  ,Automatic,1072699,7945,1,Petrol
3278,Hyderabad,2019,Tata,Tiago  ,Manual,630399,27586,1,Petrol
3279,Hyderabad,2013,Honda,City  ,Manual,578899,64907,1,Petrol
3280,Hyderabad,2017,Maruti,Alto 800 ,Manual,299999,76694,2,Petrol
3281,Hyderabad,2019,Maruti,Celerio  ,Manual,531099,23887,1,Petrol
3282,Hyderabad,2012,Honda,City  ,Manual,531199,70794,2,Petrol
3283,Hyderabad,2017,Honda,City  ,Automatic,1032799,27106,1,Petrol
3284,Hyderabad,2020,Maruti,Celerio  ,Manual,592799,19182,1,Petrol
3285,Hyderabad,2017,Maruti,Alto 800 ,Manual,316599,86914,1,Petrol
3286,Hyderabad,2018,Maruti,Ciaz  ,Automatic,772499,79223,2,Petrol
3287,Hyderabad,2019,Maruti,S PRESSO ,Manual,443599,26493,1,Petrol
3288,Hyderabad,2014,Honda,Brio  ,Manual,405999,35224,2,Petrol
3289,Hyderabad,2017,Hyundai,Verna  ,Automatic,1048399,93390,1,Diesel
3290,Hyderabad,2017,Maruti,Alto 800 ,Manual,331999,32881,1,Petrol
3291,Hyderabad,2021,Volkswagen,Polo  ,Manual,981199,11259,1,Petrol
3292,Hyderabad,2016,Honda,Jazz  ,Automatic,669399,31638,2,Petrol
3293,Hyderabad,2014,Maruti,Wagon R 1.0,Manual,393099,34760,2,Petrol
3294,Hyderabad,2017,Hyundai,Grand i10 ,Manual,516699,86781,1,Petrol
3295,Hyderabad,2017,Honda,Brio  ,Manual,525999,28491,1,Petrol
3296,Hyderabad,2018,Hyundai,Eon  ,Manual,346407,69748,1,Petrol
3297,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,79156,1,Petrol
3298,Hyderabad,2017,Maruti,Ciaz  ,Manual,693699,75324,2,Petrol
3299,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,36510,1,Petrol
3300,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,67110,1,Petrol
3301,Hyderabad,2017,Maruti,Alto K10 ,Manual,392699,13707,1,Petrol
3302,Hyderabad,2013,Honda,Amaze  ,Manual,413699,93791,1,Diesel
3303,Hyderabad,2016,Maruti,Wagon R 1.0,Manual,406599,72772,1,Petrol
3304,Hyderabad,2018,Maruti,Alto 800 ,Manual,336699,41552,2,Petrol
3305,Hyderabad,2014,Ford,Ecosport  ,Manual,675999,83306,1,Petrol
3306,Hyderabad,2017,Honda,Jazz  ,Automatic,640399,65990,2,Petrol
3307,Hyderabad,2021,MG,HECTOR  ,Automatic,1994999,13107,1,Petrol
3308,Hyderabad,2017,Honda,Jazz  ,Automatic,700399,30858,2,Petrol
3309,Hyderabad,2017,Maruti,Alto K10 ,Manual,374899,89968,2,Petrol
3310,Hyderabad,2019,Maruti,S PRESSO ,Manual,448499,7036,1,Petrol
3311,Hyderabad,2018,Maruti,Wagon R 1.0,Manual,488199,18299,2,Petrol
3312,Hyderabad,2019,Hyundai,NEW SANTRO ,Manual,534099,42627,2,Petrol
3313,Hyderabad,2020,Maruti,S PRESSO ,Manual,473599,75863,1,Petrol
3314,Hyderabad,2017,Maruti,IGNIS  ,Manual,499299,60066,2,Petrol
3315,Hyderabad,2017,Maruti,Alto K10 ,Manual,388399,24300,1,Petrol
3316,Hyderabad,2017,Honda,Jazz  ,Automatic,720799,21271,1,Petrol
3317,Hyderabad,2017,Maruti,IGNIS  ,Manual,497099,83526,2,Petrol
3318,Hyderabad,2021,Datsun,Redi Go ,Manual,483499,25837,1,Petrol
3319,Hyderabad,2017,Honda,City  ,Manual,795599,79119,1,Petrol
3320,Hyderabad,2019,Hyundai,Elite i20 ,Manual,775399,59869,1,Petrol
3321,Hyderabad,2018,Ford,Ecosport  ,Manual,824399,35760,1,Petrol
3322,Hyderabad,2017,Maruti,IGNIS  ,Manual,516299,41628,2,Petrol
3323,Hyderabad,2017,Maruti,IGNIS  ,Manual,513299,68055,2,Petrol
3324,Hyderabad,2021,Maruti,Alto  ,Manual,430899,13496,1,Petrol
3325,Hyderabad,2021,Hyundai,GRAND I10 NIOS,Automatic,809099,11891,1,Petrol
3326,Hyderabad,2018,Ford,Ecosport  ,Manual,824399,25637,1,Petrol
3327,Hyderabad,2017,Maruti,S Cross ,Manual,788999,69783,1,Diesel
3328,Hyderabad,2018,Maruti,Wagon R 1.0,Manual,482499,63990,1,Petrol
3329,Hyderabad,2017,Maruti,IGNIS  ,Manual,520799,52934,1,Petrol
3330,Hyderabad,2019,Maruti,Alto  ,Manual,344999,52409,1,Petrol
3331,Hyderabad,2019,Maruti,Alto  ,Manual,344999,49041,1,Petrol
3332,Hyderabad,2019,Toyota,YARIS  ,Automatic,1070156,12115,1,Petrol
3333,Hyderabad,2018,Toyota,YARIS  ,Manual,829199,61387,1,Petrol
3334,Hyderabad,2018,Maruti,Baleno  ,Automatic,747599,46677,1,Petrol
3335,Hyderabad,2008,Maruti,Wagon R Duo,Manual,203799,100795,2,Petrol + LPG
3336,Hyderabad,2018,Maruti,Ertiga  ,Manual,1122099,43460,1,Diesel
3337,Hyderabad,2021,Skoda,Rapid  ,Automatic,1134999,20666,1,Petrol
3338,Hyderabad,2019,Honda,Amaze  ,Manual,651599,18039,1,Petrol
3339,Hyderabad,2018,Maruti,Dzire  ,Manual,675999,46682,2,Petrol
3340,Hyderabad,2015,Hyundai,Eon  ,Manual,316699,39091,1,Petrol
3341,Hyderabad,2017,Hyundai,Eon  ,Manual,345599,44244,1,Petrol
3342,Hyderabad,2016,Maruti,Wagon R 1.0,Manual,392199,40956,1,Petrol
3343,Hyderabad,2018,Maruti,Eeco  ,Manual,413999,26120,1,Petrol
3344,Hyderabad,2017,Hyundai,i20 Active ,Manual,593699,109693,1,Petrol
3345,Hyderabad,2017,Maruti,Baleno  ,Manual,631668,59553,1,Petrol
3346,Hyderabad,2017,Maruti,IGNIS  ,Manual,520199,79502,1,Petrol
3347,Hyderabad,2019,Maruti,Alto  ,Manual,356299,18271,1,Petrol
3348,Hyderabad,2015,Maruti,Celerio  ,Manual,400499,47628,1,Petrol
3349,Hyderabad,2012,Hyundai,i20  ,Manual,439099,29899,1,Petrol
3350,Hyderabad,2018,Maruti,Swift  ,Manual,743599,55802,1,Diesel
3351,Hyderabad,2016,Renault,Kwid  ,Manual,323199,24727,2,Petrol
3352,Hyderabad,2011,Maruti,Swift  ,Manual,450999,49294,2,Petrol
3353,Hyderabad,2010,Hyundai,i10  ,Manual,309199,50521,1,Petrol
3354,Hyderabad,2015,Volkswagen,Polo  ,Manual,492799,82185,1,Diesel
3355,Hyderabad,2014,Maruti,Swift  ,Manual,447299,31441,1,Petrol
3356,Hyderabad,2021,Tata,NEXON  ,Manual,1068599,4364,1,Petrol
3357,Hyderabad,2018,Volkswagen,Polo  ,Manual,558599,32255,2,Petrol
3358,Hyderabad,2012,Hyundai,i20  ,Manual,438599,42794,2,Petrol
3359,Hyderabad,2018,Volkswagen,Polo  ,Manual,558599,94166,2,Petrol
3360,Hyderabad,2016,Hyundai,Eon  ,Manual,319799,18008,1,Petrol
3361,Hyderabad,2020,Mahindra,XUV500  ,Manual,1809999,7672,1,Diesel
3362,Hyderabad,2016,Honda,Jazz  ,Manual,496199,70712,2,Petrol
3363,Hyderabad,2016,Volkswagen,Polo  ,Automatic,675199,65031,1,Petrol
3364,Hyderabad,2017,Mahindra,Thar  ,Manual,803599,45562,2,Diesel
3365,Hyderabad,2020,Maruti,Vitara Brezza ,Automatic,1093999,16870,1,Petrol
3366,Hyderabad,2019,Volkswagen,Ameo  ,Manual,539899,77319,1,Petrol
3367,Hyderabad,2014,Datsun,Go  ,Manual,299499,22264,1,Petrol
3368,Hyderabad,2015,Honda,Jazz  ,Manual,576999,77836,1,Petrol
3369,Hyderabad,2017,Maruti,Baleno  ,Manual,712199,34171,1,Petrol
3370,Hyderabad,2015,Honda,Brio  ,Manual,404899,32648,2,Petrol
3371,Hyderabad,2019,Honda,City  ,Automatic,1150399,96695,1,Petrol
3372,Hyderabad,2017,Maruti,Ciaz  ,Manual,699499,97271,1,Petrol
3373,Hyderabad,2018,Maruti,Ciaz  ,Manual,708699,69599,1,Petrol
3374,Hyderabad,2016,Hyundai,Eon  ,Manual,327199,25026,1,Petrol
3375,Hyderabad,2020,Renault,TRIBER  ,Manual,639699,52610,2,Petrol
3376,Hyderabad,2017,Datsun,Go  ,Manual,328799,30621,1,Petrol
3377,Hyderabad,2015,Hyundai,Eon  ,Manual,309699,60585,1,Petrol
3378,Hyderabad,2018,Hyundai,Grand i10 ,Manual,567872,36085,1,Petrol
3379,Hyderabad,2017,Hyundai,Verna  ,Automatic,1040999,90165,1,Diesel
3380,Hyderabad,2014,Maruti,Wagon R 1.0,Manual,366299,41712,1,Petrol
3381,Hyderabad,2017,Honda,Jazz  ,Automatic,729599,28578,1,Petrol
3382,Hyderabad,2015,Honda,Jazz  ,Manual,581499,82089,3,Petrol
3383,Hyderabad,2020,KIA,SELTOS  ,Manual,1788199,36355,1,Diesel
3384,Hyderabad,2019,Maruti,Eeco  ,Manual,486599,43072,2,Petrol
3385,Hyderabad,2017,Maruti,Alto 800 ,Manual,320399,67363,1,Petrol
3386,Hyderabad,2017,Hyundai,Creta  ,Manual,1055199,74938,1,Petrol
3387,Hyderabad,2020,Hyundai,VENUE  ,Manual,991199,45668,1,Petrol
3388,Hyderabad,2020,Hyundai,GRAND I10 NIOS,Manual,662099,19963,1,Petrol
3389,Hyderabad,2017,Honda,Jazz  ,Manual,575599,83112,1,Petrol
3390,Hyderabad,2017,Maruti,Baleno  ,Manual,619799,43681,1,Petrol
3391,Hyderabad,2018,Hyundai,Grand i10 ,Automatic,653599,36509,1,Petrol
3392,Hyderabad,2014,Maruti,Wagon R 1.0,Manual,361899,77641,1,Petrol
3393,Hyderabad,2019,Maruti,S PRESSO ,Manual,464299,35091,1,Petrol
3394,Hyderabad,2015,Maruti,Wagon R 1.0,Manual,388899,42218,1,Petrol
3395,Hyderabad,2018,Maruti,Wagon R 1.0,Manual,477899,43572,2,Petrol
3396,Hyderabad,2019,Hyundai,Grand i10 ,Manual,612199,38443,1,Petrol
3397,Hyderabad,2017,Maruti,Alto K10 ,Manual,364699,65590,1,Petrol
