City,Year,Brand,Car Name,Car model,Car Price,Car km,Owner,Car Type
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,530699,98876,1,Petrol
Ahmedabad,2019,Honda,Honda City  ,Manual,949799,58758,2,Petrol
Ahmedabad,2013,Maruti,Maruti Wagon R 1.0,Manual,312099,83401,2,Petrol
Ahmedabad,2018,Hyundai,Hyundai Eon  ,Manual,362255,20440,2,Petrol
Ahmedabad,2018,Maruti,Maruti Ciaz  ,Manual,649099,83622,1,Petrol
Ahmedabad,2019,Honda,Honda Amaze  ,Manual,757499,8559,1,Petrol
Ahmedabad,2018,Honda,Honda Jazz  ,Manual,684599,43882,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Verna  ,Automatic,1011499,17142,2,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,592299,34151,1,Petrol
Ahmedabad,2021,Maruti,Maruti Baleno  ,Manual,715635,21363,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,322299,47663,1,Petrol
Ahmedabad,2021,Maruti,Maruti S PRESSO ,Manual,436199,19278,1,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,566299,84107,1,Petrol
Ahmedabad,2022,Maruti,Maruti S Cross ,Manual,1119599,14122,1,Petrol
Ahmedabad,2020,Maruti,Maruti S PRESSO ,Manual,452699,19702,1,Petrol
Ahmedabad,2017,Ford,Ford Ecosport  ,Manual,668399,82050,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,432999,8550,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto K10 ,Manual,370199,44701,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,301899,50638,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Creta  ,Automatic,1192499,58756,1,Diesel
Ahmedabad,2017,Jeep,Jeep Compass  ,Automatic,1187799,63038,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,299099,56232,1,Petrol
Ahmedabad,2016,Hyundai,Hyundai Grand i10 ,Manual,495799,29085,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,352899,18519,1,Petrol
Ahmedabad,2021,Honda,Honda City  ,Manual,1472899,20306,1,Petrol
Ahmedabad,2021,Maruti,Maruti IGNIS  ,Manual,565099,9045,1,Petrol
Ahmedabad,2017,Maruti,Maruti IGNIS  ,Manual,443399,41831,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,389699,7339,1,Petrol
Ahmedabad,2019,Maruti,Maruti S PRESSO ,Manual,464299,32473,1,Petrol
Ahmedabad,2017,Hyundai,Hyundai Grand i10 ,Manual,515140,64064,1,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,596899,16858,1,Petrol
Ahmedabad,2020,Honda,Honda City  ,Manual,1427499,7779,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,394599,6590,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,310299,42126,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,25154,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Grand i10 ,Manual,550999,41284,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Creta  ,Automatic,1220699,83685,1,Diesel
Ahmedabad,2017,Maruti,Maruti Wagon R 1.0,Manual,422799,35407,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,382299,7228,1,Petrol
Ahmedabad,2019,Maruti,Maruti S PRESSO ,Manual,441099,13271,1,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,586599,48541,1,Petrol
Ahmedabad,2021,Volkswagen,Volkswagen Vento  ,Manual,956499,22649,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,623499,86885,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,722599,7600,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,386999,10250,1,Petrol
Ahmedabad,2018,Maruti,Maruti Wagon R 1.0,Manual,448355,48691,1,Petrol
Ahmedabad,2017,Maruti,Maruti Dzire  ,Manual,609499,38454,1,Petrol
Ahmedabad,2018,Honda,Honda City  ,Automatic,1167799,57370,1,Petrol + CNG
Ahmedabad,2017,Maruti,Maruti Alto 800 ,Manual,320399,19724,1,Petrol
Ahmedabad,2018,Maruti,Maruti Wagon R 1.0,Automatic,526699,21037,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,694999,45942,1,Petrol
Ahmedabad,2019,Maruti,Maruti S PRESSO ,Manual,402699,10038,1,Petrol
Ahmedabad,2019,Hyundai,Hyundai Grand i10 ,Manual,605099,16167,1,Petrol
Ahmedabad,2019,Maruti,Maruti XL6  ,Manual,997899,70215,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Xcent  ,Manual,566199,59008,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Elite i20 ,Manual,756099,20748,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,408799,20563,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,654799,9711,1,Petrol
Ahmedabad,2017,Datsun,Datsun Redi Go ,Manual,292699,27558,2,Petrol
Ahmedabad,2020,Honda,Honda City  ,Automatic,1364799,13069,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,668499,21948,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,433229,10873,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,690099,16493,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,677799,46597,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,690899,12248,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,425299,5479,1,Petrol
Ahmedabad,2020,Maruti,Maruti S PRESSO ,Manual,460599,23113,1,Petrol
Ahmedabad,2019,Hyundai,Hyundai Grand i10 ,Manual,620199,12536,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,646299,19607,1,Petrol
Ahmedabad,2017,Jeep,Jeep Compass  ,Manual,1030399,149068,1,Diesel
Ahmedabad,2019,Maruti,Maruti S PRESSO ,Manual,436599,23781,1,Petrol
Ahmedabad,2017,Maruti,Maruti Alto 800 ,Manual,312299,49925,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,618099,16295,1,Petrol
Ahmedabad,2019,Honda,Honda WR-V  ,Manual,807123,65130,1,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,599299,72430,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,648299,32404,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,401899,13829,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,670799,9092,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,610299,67349,1,Petrol
Ahmedabad,2018,Honda,Honda City  ,Automatic,1017699,18365,1,Petrol
Ahmedabad,2017,Hyundai,Hyundai New Elantra ,Automatic,1306499,74829,1,Diesel
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,694799,9727,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,34626,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,323599,22118,2,Petrol
Ahmedabad,2017,Hyundai,Hyundai Grand i10 ,Manual,530899,43667,1,Petrol
Ahmedabad,2020,Honda,Honda City  ,Automatic,1301299,29880,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,384099,13230,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,352899,11987,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,35950,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,722599,46150,1,Petrol
Ahmedabad,2020,Hyundai,Hyundai NEW SANTRO ,Manual,572699,61631,1,Petrol + CNG
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,302299,85654,1,Petrol
Ahmedabad,2018,Volkswagen,Volkswagen Vento  ,Automatic,1040399,77796,1,Diesel
Ahmedabad,2017,Hyundai,Hyundai Grand i10 ,Manual,540699,30579,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,367099,10874,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,304799,66113,1,Petrol
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,612699,46727,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,394099,11080,1,Petrol
Ahmedabad,2018,Hyundai,Hyundai Creta  ,Automatic,1189799,63556,1,Petrol
Ahmedabad,2017,Maruti,Maruti IGNIS  ,Manual,420499,71695,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,409499,17986,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,385553,12173,1,Petrol
Ahmedabad,2019,Maruti,Maruti Baleno  ,Manual,707199,39999,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,323199,60531,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,392799,32856,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,736099,27391,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,316999,60555,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,421699,5601,1,Petrol
Ahmedabad,2017,Hyundai,Hyundai Grand i10 ,Automatic,603899,21353,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,372299,21900,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,681699,23995,1,Petrol
Ahmedabad,2017,Hyundai,Hyundai Elite i20 ,Manual,703399,45065,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,24528,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,24707,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,379699,20100,1,Petrol
Ahmedabad,2020,Maruti,Maruti Baleno  ,Manual,737899,60326,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,374199,32152,1,Petrol
Ahmedabad,2019,Ford,Ford FREESTYLE  ,Manual,566799,53680,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,314599,28716,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,345799,37762,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,19538,1,Petrol
Ahmedabad,2017,Hyundai,Hyundai Verna  ,Manual,794499,49169,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,352299,43043,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,336699,21449,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,331499,27379,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,335199,32224,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto 800 ,Manual,330599,26624,2,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,337999,16045,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,316899,15024,2,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,362399,21712,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,344999,30051,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,336099,12815,2,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,344999,20088,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,344999,31787,1,Petrol
Ahmedabad,2020,Maruti,Maruti Alto  ,Manual,355299,23687,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,327699,16523,1,Petrol
Ahmedabad,2021,Maruti,Maruti Alto  ,Manual,391299,27391,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,329599,59384,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,335699,18274,1,Petrol
Ahmedabad,2019,Maruti,Maruti Alto  ,Manual,344999,17735,1,Petrol
Ahmedabad,2016,Maruti,Maruti Alto K10 ,Manual,337599,8339,1,Petrol
Ahmedabad,2020,Maruti,Maruti Ertiga  ,Manual,1039099,29438,1,Petrol
Ahmedabad,2018,Maruti,Maruti Swift  ,Manual,537899,25343,2,Petrol
Ahmedabad,2019,Maruti,Maruti Swift  ,Manual,563799,37711,2,Petrol
Ahmedabad,2017,Renault,Renault Kwid  ,Manual,323499,18111,1,Petrol
Ahmedabad,2017,Maruti,Maruti Alto 800 ,Manual,312099,10006,1,Petrol
Ahmedabad,2019,Tata,Tata Tiago  ,Manual,489099,16001,1,Petrol
Ahmedabad,2020,Maruti,Maruti Eeco  ,Manual,494899,11247,1,Petrol
Ahmedabad,2018,Renault,Renault Kwid  ,Manual,346699,30814,1,Petrol
Ahmedabad,2021,Hyundai,Hyundai Creta  ,Manual,1673799,3378,1,Diesel
Ahmedabad,2017,Volkswagen,Volkswagen Polo  ,Manual,584199,68394,1,Diesel
Ahmedabad,2021,Maruti,Maruti Eeco  ,Manual,531399,2340,1,Petrol
Ahmedabad,2013,Toyota,Toyota Innova  ,Manual,700099,281380,2,Diesel
Ahmedabad,2017,Maruti,Maruti Baleno  ,Manual,516499,83464,1,Diesel
Ahmedabad,2017,Maruti,Maruti Eeco  ,Manual,436799,15568,1,Petrol
Ahmedabad,2015,Hyundai,Hyundai i10  ,Manual,367599,38635,1,Petrol
Ahmedabad,2013,Honda,Honda City  ,Manual,477499,71349,1,Petrol
Ahmedabad,2021,Maruti,Maruti Eeco  ,Manual,531399,5035,1,Petrol
Ahmedabad,2019,Maruti,Maruti Dzire  ,Manual,706199,29770,1,Diesel
Ahmedabad,2017,Hyundai,Hyundai Grand i10 ,Manual,480099,16757,1,Petrol
Ahmedabad,2019,Maruti,Maruti Dzire  ,Manual,711499,6227,1,Petrol
Ahmedabad,2015,Maruti,Maruti Celerio  ,Automatic,395799,47869,1,Petrol
Ahmedabad,2018,Maruti,Maruti Baleno  ,Manual,557399,132544,1,Petrol + CNG
Ahmedabad,2015,Hyundai,Hyundai Creta  ,Manual,795499,150727,1,Diesel
Ahmedabad,2016,Hyundai,Hyundai Elite i20 ,Manual,617688,58187,1,Petrol
Ahmedabad,2019,Renault,Renault TRIBER  ,Manual,588799,26493,1,Petrol
Ahmedabad,2017,Maruti,Maruti Alto 800 ,Manual,296099,66687,1,Petrol
Ahmedabad,2018,Maruti,Maruti Alto K10 ,Manual,350399,18895,1,Petrol
Ahmedabad,2019,Maruti,Maruti XL6  ,Manual,936999,25242,1,Petrol
Ahmedabad,2018,Maruti,Maruti S Cross ,Manual,888099,20043,1,Diesel
Ahmedabad,2018,Datsun,Datsun Redi Go ,Manual,284599,23875,2,Petrol
Ahmedabad,2019,Maruti,Maruti Alto 800 ,Manual,352899,78986,1,Petrol + CNG
Chennai,2012,Volkswagen,Volkswagen Vento  ,Manual,503799,54460,1,Diesel
Chennai,2021,Hyundai,Hyundai Creta  ,Manual,1347099,12419,1,Diesel
Chennai,2021,Tata,Tata Harrier  ,Manual,2091999,3422,1,Diesel
Chennai,2012,Toyota,Toyota Etios Liva ,Manual,412399,86154,1,Diesel
Chennai,2019,Maruti,Maruti Ertiga  ,Manual,981499,41054,2,Petrol
Chennai,2021,Maruti,Maruti Vitara Brezza ,Manual,895099,7573,1,Petrol
Chennai,2015,Mercedes,Mercedes Benz C Class,Automatic,2291699,40861,2,Petrol
Chennai,2012,Honda,Honda Brio  ,Manual,375299,78914,1,Petrol
Chennai,2020,Maruti,Maruti Celerio  ,Manual,488299,7652,1,Petrol
Chennai,2021,Renault,Renault TRIBER  ,Manual,739199,15952,1,Petrol
Chennai,2020,Hyundai,Hyundai VENUE  ,Manual,859099,24112,1,Petrol
Chennai,2013,Maruti,Maruti Ritz  ,Manual,327399,56548,1,Petrol
Chennai,2021,Renault,Renault Kwid  ,Automatic,561699,14017,1,Petrol
Chennai,2021,Renault,Renault Kwid  ,Manual,479299,4352,1,Petrol
Chennai,2018,Maruti,Maruti Alto 800 ,Manual,341699,7657,2,Petrol
Chennai,2016,Maruti,Maruti Swift  ,Manual,555171,32620,1,Petrol
Chennai,2017,Hyundai,Hyundai Xcent  ,Manual,531299,35178,1,Petrol
Chennai,2019,Hyundai,Hyundai Elite i20 ,Manual,713399,31242,1,Petrol
Chennai,2018,Honda,Honda Amaze  ,Manual,709799,47456,1,Diesel
Chennai,2017,Maruti,Maruti Swift  ,Manual,562099,19953,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,438099,5310,2,Petrol
Chennai,2020,Tata,Tata ALTROZ  ,Manual,762199,29838,1,Petrol
Chennai,2014,Hyundai,Hyundai Xcent  ,Manual,437599,68256,1,Petrol
Chennai,2019,Jeep,Jeep Compass  ,Manual,2224587,34502,1,Diesel
Chennai,2017,Maruti,Maruti Ertiga  ,Manual,824899,47428,1,Petrol
Chennai,2015,Maruti,Maruti Swift  ,Manual,464899,51079,2,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,469699,21908,1,Petrol
Chennai,2017,Maruti,Maruti Wagon R 1.0,Automatic,494199,28852,2,Petrol
Chennai,2018,Mahindra,Mahindra MARAZZO  ,Manual,1118899,32683,2,Diesel
Chennai,2019,Honda,Honda City  ,Automatic,1023099,32644,1,Petrol
Chennai,2014,Maruti,Maruti Alto K10 ,Manual,293043,35038,1,Petrol
Chennai,2017,Volkswagen,Volkswagen Ameo  ,Manual,481899,50355,2,Petrol
Chennai,2018,Maruti,Maruti Dzire  ,Manual,660899,15476,2,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,443699,16179,2,Petrol
Chennai,2017,Mahindra,Mahindra TUV300  ,Manual,800799,67374,1,Diesel
Chennai,2016,Maruti,Maruti Swift  ,Manual,560499,30007,2,Petrol
Chennai,2015,Hyundai,Hyundai Eon  ,Manual,314399,29976,1,Petrol
Chennai,2014,Maruti,Maruti Wagon R 1.0,Manual,389899,30457,1,Petrol
Chennai,2016,Tata,Tata Tiago  ,Manual,451299,32730,2,Petrol
Chennai,2019,Maruti,Maruti Celerio  ,Manual,534799,3105,1,Petrol
Chennai,2017,Maruti,Maruti Celerio  ,Automatic,479699,88268,1,Petrol
Chennai,2014,Maruti,Maruti Wagon R 1.0,Manual,382199,31348,1,Petrol
Chennai,2019,Hyundai,Hyundai VENUE  ,Manual,1009599,24834,1,Petrol
Chennai,2017,Tata,Tata TIGOR  ,Manual,496899,53302,1,Petrol
Chennai,2019,Hyundai,Hyundai Tucson New ,Automatic,2314599,18527,1,Diesel
Chennai,2018,Renault,Renault Kwid  ,Manual,376958,27701,1,Petrol
Chennai,2016,Maruti,Maruti Alto 800 ,Manual,292899,23666,2,Petrol
Chennai,2016,Maruti,Maruti Swift  ,Manual,491599,62059,3,Petrol
Chennai,2018,Maruti,Maruti IGNIS  ,Manual,456499,20474,1,Petrol
Chennai,2018,Maruti,Maruti Dzire  ,Manual,677999,13792,1,Petrol
Chennai,2020,Hyundai,Hyundai GRAND I10 NIOS,Manual,688299,10732,1,Petrol
Chennai,2014,Hyundai,Hyundai Santro Xing ,Manual,305699,73479,2,Petrol
Chennai,2019,Ford,Ford FREESTYLE  ,Manual,665599,28398,1,Petrol
Chennai,2016,Maruti,Maruti Vitara Brezza ,Manual,704699,85486,1,Diesel
Chennai,2017,Skoda,Skoda Rapid  ,Automatic,889099,90269,1,Diesel
Chennai,2020,Honda,Honda City  ,Automatic,1371399,20417,1,Petrol
Chennai,2015,Hyundai,Hyundai Eon  ,Manual,311499,38791,1,Petrol
Chennai,2020,Toyota,Toyota YARIS  ,Manual,1182299,23281,1,Petrol
Chennai,2020,Maruti,Maruti Eeco  ,Manual,472599,7617,2,Petrol
Chennai,2018,Hyundai,Hyundai Eon  ,Manual,367499,9142,1,Petrol
Chennai,2018,Maruti,Maruti Vitara Brezza ,Automatic,899099,58464,1,Diesel
Chennai,2017,Maruti,Maruti Baleno  ,Manual,578299,44664,1,Petrol
Chennai,2017,Maruti,Maruti S Cross ,Manual,738799,43715,2,Diesel
Chennai,2017,Maruti,Maruti Dzire  ,Manual,653199,41445,1,Petrol
Chennai,2021,Maruti,Maruti S PRESSO ,Automatic,618099,6151,1,Petrol
Chennai,2021,Maruti,Maruti Alto  ,Manual,444399,729,1,Petrol
Chennai,2019,Maruti,Maruti Baleno  ,Manual,653799,20529,1,Petrol
Chennai,2017,Hyundai,Hyundai Xcent  ,Manual,604699,61739,1,Diesel
Chennai,2018,Jeep,Jeep Compass  ,Manual,1387199,52121,1,Diesel
Chennai,2017,Maruti,Maruti Dzire  ,Manual,650099,41221,2,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,514499,23116,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,629099,87249,1,Diesel
Chennai,2019,Hyundai,Hyundai NEW SANTRO ,Automatic,575699,17535,2,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,491999,10757,1,Petrol
Chennai,2015,Maruti,Maruti Swift  ,Manual,505399,58054,3,Petrol
Chennai,2020,MG,MG HECTOR  ,Automatic,1803400,8950,1,Petrol
Chennai,2019,Honda,Honda Jazz  ,Manual,760499,22713,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,638999,85464,2,Diesel
Chennai,2017,Honda,Honda Jazz  ,Manual,601399,25303,1,Petrol
Chennai,2017,Maruti,Maruti Celerio  ,Manual,440599,76710,1,Petrol
Chennai,2016,Maruti,Maruti Celerio  ,Automatic,466999,73966,1,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,471199,11586,1,Petrol
Chennai,2015,Maruti,Maruti Alto 800 ,Manual,269399,42423,2,Petrol
Chennai,2018,Hyundai,Hyundai Verna  ,Manual,939953,52396,1,Petrol
Chennai,2013,Maruti,Maruti Wagon R 1.0,Manual,334599,69280,1,Petrol
Chennai,2017,Maruti,Maruti Swift  ,Manual,562199,54484,1,Petrol
Chennai,2019,Renault,Renault Kwid  ,Automatic,493299,20618,1,Petrol
Chennai,2016,Hyundai,Hyundai Elite i20 ,Manual,632099,77472,1,Petrol
Chennai,2018,Hyundai,Hyundai Grand i10 ,Automatic,555699,33939,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,493899,38404,1,Petrol
Chennai,2015,Hyundai,Hyundai Grand i10 ,Automatic,498699,57825,1,Petrol
Chennai,2018,Hyundai,Hyundai Grand i10 ,Manual,590799,37774,1,Petrol
Chennai,2020,Hyundai,Hyundai NEW SANTRO ,Manual,554999,8486,1,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,453999,40646,1,Petrol
Chennai,2016,Maruti,Maruti Wagon R 1.0,Manual,452499,31841,1,Petrol
Chennai,2020,Hyundai,Hyundai GRAND I10 NIOS,Manual,824299,11907,1,Petrol
Chennai,2020,Hyundai,Hyundai NEW SANTRO ,Manual,565099,8243,1,Petrol
Chennai,2020,Hyundai,Hyundai GRAND I10 NIOS,Manual,625401,38084,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,313299,39814,1,Petrol
Chennai,2014,Hyundai,Hyundai Elite i20 ,Manual,507399,65401,1,Petrol
Chennai,2015,Hyundai,Hyundai Elite i20 ,Manual,499999,78226,2,Petrol
Chennai,2015,Maruti,Maruti Wagon R 1.0,Manual,406099,29664,1,Petrol
Chennai,2019,Tata,Tata Tiago  ,Manual,505299,68194,2,Petrol
Chennai,2019,Ford,Ford Ecosport  ,Manual,1025499,12926,1,Petrol
Chennai,2019,Honda,Honda Jazz  ,Manual,691499,40578,1,Petrol
Chennai,2019,Hyundai,Hyundai NEW SANTRO ,Manual,521799,35336,1,Petrol
Chennai,2014,Hyundai,Hyundai Elite i20 ,Manual,521599,80666,1,Petrol
Chennai,2014,Hyundai,Hyundai Grand i10 ,Manual,446199,65341,2,Petrol
Chennai,2015,Maruti,Maruti Alto 800 ,Manual,271499,47438,2,Petrol
Chennai,2019,Maruti,Maruti Eeco  ,Manual,493899,46758,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,636899,17375,1,Petrol
Chennai,2016,Maruti,Maruti Alto K10 ,Manual,347449,20718,2,Petrol
Chennai,2016,Maruti,Maruti Baleno  ,Manual,645399,53338,1,Petrol
Chennai,2019,Ford,Ford Figo Aspire ,Manual,719399,23290,1,Petrol
Chennai,2020,Hyundai,Hyundai NEW SANTRO ,Manual,562599,20050,1,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,457199,43516,1,Petrol
Chennai,2018,Hyundai,Hyundai NEW SANTRO ,Manual,539899,17625,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,356964,22677,1,Petrol
Chennai,2018,Maruti,Maruti Eeco  ,Manual,471199,49612,1,Petrol
Chennai,2015,Hyundai,Hyundai Grand i10 ,Manual,427199,88557,2,Petrol
Chennai,2015,Hyundai,Hyundai i20 Active ,Manual,539599,60285,3,Petrol
Chennai,2017,Nissan,Nissan Micra  ,Automatic,540499,30817,1,Petrol
Chennai,2020,Hyundai,Hyundai GRAND I10 NIOS,Automatic,679199,60475,1,Petrol
Chennai,2015,Hyundai,Hyundai Elite i20 ,Manual,560899,56462,2,Petrol
Chennai,2016,Hyundai,Hyundai Grand i10 ,Manual,507799,31948,1,Petrol
Chennai,2016,Datsun,Datsun Redi Go ,Manual,281699,24291,1,Petrol
Chennai,2018,Ford,Ford Ecosport  ,Automatic,885399,27426,1,Petrol
Chennai,2017,Hyundai,Hyundai Elite i20 ,Manual,602599,56043,1,Petrol
Chennai,2015,Renault,Renault Kwid  ,Manual,325299,44943,2,Petrol
Chennai,2014,Maruti,Maruti Wagon R 1.0,Manual,335699,114386,1,Petrol
Chennai,2015,Maruti,Maruti Wagon R 1.0,Manual,381699,53250,2,Petrol
Chennai,2015,Nissan,Nissan Micra Active ,Manual,360699,50468,1,Petrol
Chennai,2019,Hyundai,Hyundai Grand i10 ,Manual,619299,20302,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,350599,36814,1,Petrol
Chennai,2016,Maruti,Maruti Baleno  ,Manual,597699,50588,1,Petrol
Chennai,2017,Honda,Honda City  ,Manual,864299,51034,1,Petrol
Chennai,2018,Maruti,Maruti Baleno  ,Manual,623599,58657,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,349799,31355,1,Petrol
Chennai,2017,Maruti,Maruti Baleno  ,Manual,561899,51353,2,Petrol
Chennai,2018,Ford,Ford Ecosport  ,Manual,830399,20453,1,Petrol
Chennai,2018,Jeep,Jeep Compass  ,Automatic,1553899,47742,1,Petrol
Chennai,2016,Hyundai,Hyundai i20 Active ,Manual,632599,64481,3,Petrol
Chennai,2018,Maruti,Maruti Baleno  ,Manual,669099,29098,1,Petrol
Chennai,2017,Hyundai,Hyundai Eon  ,Manual,332299,37289,1,Petrol
Chennai,2017,Maruti,Maruti Alto K10 ,Manual,343699,33612,1,Petrol
Chennai,2017,Maruti,Maruti Alto 800 ,Manual,307999,41940,1,Petrol
Chennai,2019,Maruti,Maruti S PRESSO ,Manual,443599,36129,1,Petrol
Chennai,2018,Honda,Honda Jazz  ,Automatic,713299,65905,1,Petrol
Chennai,2019,Maruti,Maruti S PRESSO ,Manual,467999,28648,1,Petrol
Chennai,2016,Maruti,Maruti Alto K10 ,Manual,356199,45426,1,Petrol
